iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DEU,Europe,Germany,2021-02-04,2265536.0,13032.0,10139.143,60634.0,858.0,678.714,27002.661,155.327,120.847,722.69,10.226,8.09,0.83,5050.0,60.19,,,,,,,,,,,160426.0,1.912,,,tests performed,3094243.0,2190662.0,903598.0,9.0,134577.0,114790.0,3.69,2.61,1.08,0.0,1368.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-05,2276371.0,10835.0,9854.0,61324.0,690.0,719.714,27131.802,129.141,117.449,730.914,8.224,8.578,0.83,4992.0,59.499,,,,,,,,,,,159403.0,1.9,,,tests performed,3241790.0,2260026.0,981781.0,9.0,147547.0,120481.0,3.86,2.69,1.17,0.0,1436.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-06,2285003.0,8632.0,8584.571,61551.0,227.0,635.143,27234.686,102.884,102.319,733.619,2.706,7.57,0.84,4950.0,58.998,,,,,10064.016,119.952,,,,,158380.0,1.888,,,tests performed,3335936.0,2305623.0,1030330.0,9.0,94146.0,121345.0,3.98,2.75,1.23,0.0,1446.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-07,2291673.0,6670.0,9430.571,61708.0,157.0,649.286,27314.185,79.499,112.402,735.491,1.871,7.739,0.84,4984.0,59.404,,,,,,,,41800073.0,498.21,,157357.0,1.876,0.075,13.3,tests performed,3389501.0,2333912.0,1055607.0,9.0,53565.0,120822.0,4.04,2.78,1.26,0.0,1440.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,48310.6,4.51,4.09,575.808448083682
DEU,Europe,Germany,2021-02-08,2296323.0,4650.0,9142.286,62191.0,483.0,590.286,27369.608,55.423,108.966,741.247,5.757,7.036,0.83,4930.0,58.76,,,,,,,,,,,156522.0,1.866,,,tests performed,3498977.0,2386942.0,1112054.0,9.0,109476.0,119299.0,4.17,2.84,1.33,0.0,1422.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-09,2302051.0,5728.0,8862.0,63006.0,815.0,573.429,27437.879,68.271,105.625,750.961,9.714,6.835,0.83,4816.0,57.401,,,,,,,,,,,155688.0,1.856,,,tests performed,3633564.0,2447176.0,1186406.0,10.0,134587.0,119553.0,4.33,2.92,1.41,0.0,1425.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-10,2311297.0,9246.0,8399.0,63672.0,666.0,556.571,27548.081,110.202,100.107,758.899,7.938,6.634,0.83,4767.0,56.817,,,,,,,,,,,154853.0,1.846,,,tests performed,3789064.0,2524955.0,1264128.0,10.0,155500.0,118485.0,4.52,3.01,1.51,0.0,1412.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-11,2321225.0,9928.0,7955.571,64224.0,552.0,512.857,27666.412,118.331,94.822,765.478,6.579,6.113,0.84,4749.0,56.603,,,,,,,,,,,154018.0,1.836,,,tests performed,3933611.0,2600505.0,1333127.0,10.0,144547.0,119910.0,4.69,3.1,1.59,0.0,1429.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-12,2330422.0,9197.0,7721.571,64771.0,547.0,492.429,27776.03,109.618,92.033,771.998,6.52,5.869,0.86,4639.0,55.292,,,,,,,,,,,153184.0,1.826,,,tests performed,4089833.0,2680764.0,1409093.0,10.0,156222.0,121149.0,4.87,3.2,1.68,0.0,1444.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-13,2336906.0,6484.0,7414.714,64990.0,219.0,491.286,27853.312,77.282,88.375,774.608,2.61,5.856,0.87,4607.0,54.91,,,,,9006.77,107.351,,,,,152349.0,1.816,,,tests performed,4197682.0,2742816.0,1454891.0,10.0,107849.0,123107.0,5.0,3.27,1.73,0.0,1467.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-14,2341744.0,4838.0,7153.0,65107.0,117.0,485.571,27910.976,57.664,85.256,776.003,1.395,5.787,0.89,4604.0,54.875,,,,,,,,42860675.0,510.851,,151515.0,1.806,0.064,15.6,tests performed,4263141.0,2782445.0,1480722.0,10.0,65459.0,124806.0,5.08,3.32,1.76,0.0,1488.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,48348.7,4.43,0.18,576.262557572531
DEU,Europe,Germany,2021-02-15,2346876.0,5132.0,7221.857,65288.0,181.0,442.429,27972.143,61.168,86.076,778.16,2.157,5.273,0.89,4559.0,54.338,,,,,,,,,,,152385.0,1.816,,,tests performed,4388989.0,2852619.0,1536407.0,10.0,125848.0,127145.0,5.23,3.4,1.83,0.0,1515.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-16,2352766.0,5890.0,7245.0,65829.0,541.0,403.286,28042.346,70.202,86.352,784.608,6.448,4.807,0.9,4487.0,53.48,,,,,,,,,,,153255.0,1.827,,,tests performed,4523811.0,2930976.0,1592873.0,10.0,134822.0,127178.0,5.39,3.49,1.9,0.0,1516.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-17,2362364.0,9598.0,7295.286,66732.0,903.0,437.143,28156.743,114.397,86.952,795.371,10.763,5.21,0.92,4428.0,52.777,,,,,,,,,,,154125.0,1.837,,,tests performed,4675670.0,3026394.0,1649315.0,10.0,151859.0,126658.0,5.57,3.61,1.97,0.0,1510.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-18,2372209.0,9845.0,7283.429,67245.0,513.0,431.571,28274.084,117.341,86.81,801.485,6.114,5.144,0.93,4367.0,52.05,,,,,,,,,,,154994.0,1.847,,,tests performed,4820539.0,3117931.0,1702651.0,11.0,144869.0,126704.0,5.75,3.72,2.03,0.0,1510.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-19,2381259.0,9050.0,7262.429,67741.0,496.0,424.286,28381.95,107.866,86.56,807.397,5.912,5.057,0.95,4342.0,51.752,,,,,,,,,,,155864.0,1.858,,,tests performed,4979615.0,3221081.0,1758578.0,11.0,159076.0,127112.0,5.94,3.84,2.1,0.0,1515.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-20,2388421.0,7162.0,7359.286,67883.0,142.0,413.286,28467.313,85.363,87.714,809.09,1.692,4.926,0.97,4337.0,51.692,,,,,7638.806,91.046,,,,,156734.0,1.868,,,tests performed,5092101.0,3297247.0,1794900.0,11.0,112486.0,127774.0,6.07,3.93,2.14,0.0,1523.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-21,2394515.0,6094.0,7538.714,67946.0,63.0,405.571,28539.947,72.634,89.853,809.841,0.751,4.834,0.98,4313.0,51.406,,,,,,,,43963906.0,524.001,,157604.0,1.878,0.061,16.4,tests performed,5178115.0,3354958.0,1823204.0,11.0,86014.0,130711.0,6.17,4.0,2.17,0.0,1558.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,47386.2,4.26,-4.5,564.790631509089
DEU,Europe,Germany,2021-02-22,2399499.0,4984.0,7517.571,68363.0,417.0,439.286,28599.351,59.404,89.601,814.811,4.97,5.236,0.99,4252.0,50.679,,,,,,,,,,,159004.0,1.895,,,tests performed,5334781.0,3453251.0,1881578.0,11.0,156666.0,135113.0,6.36,4.12,2.24,0.0,1610.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-23,2405263.0,5764.0,7499.571,68785.0,422.0,422.286,28668.051,68.7,89.387,819.84,5.03,5.033,0.99,4207.0,50.143,,,,,,,,,,,160403.0,1.912,,,tests performed,5505351.0,3563246.0,1942154.0,11.0,170570.0,140220.0,6.56,4.25,2.31,0.0,1671.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-24,2416037.0,10774.0,7667.571,69170.0,385.0,348.286,28796.465,128.414,91.389,824.429,4.589,4.151,1.0,4170.0,49.702,,,,,,,,,,,161802.0,1.928,,,tests performed,5682390.0,3680841.0,2001598.0,12.0,177039.0,143817.0,6.77,4.39,2.39,0.0,1714.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-25,2427069.0,11032.0,7837.143,69343.0,173.0,299.714,28927.954,131.489,93.41,826.491,2.062,3.572,1.02,4066.0,48.462,,,,,,,,,,,163202.0,1.945,,,tests performed,5872694.0,3811790.0,2060952.0,13.0,190304.0,150308.0,7.0,4.54,2.46,0.0,1792.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-26,2436506.0,9437.0,7892.429,69939.0,596.0,314.0,29040.433,112.479,94.069,833.595,7.104,3.743,1.03,3958.0,47.175,,,,,,,,,,,164601.0,1.962,,,tests performed,6086741.0,3958203.0,2128585.0,14.0,214047.0,158161.0,7.25,4.72,2.54,0.0,1885.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-27,2444177.0,7671.0,7965.143,70092.0,153.0,315.571,29131.863,91.43,94.936,835.418,1.824,3.761,1.04,3926.0,46.794,,,,,6552.304,78.096,,,,,166000.0,1.979,,,tests performed,6234844.0,4066499.0,2168393.0,14.0,148103.0,163249.0,7.43,4.85,2.58,0.0,1946.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-28,2450295.0,6118.0,7968.571,70152.0,60.0,315.143,29204.782,72.92,94.976,836.134,0.715,3.756,1.04,3951.0,47.092,,,,,,,,45135704.0,537.967,,167400.0,1.995,0.061,16.4,tests performed,6338334.0,4145784.0,2192587.0,27.0,103490.0,165746.0,7.55,4.94,2.61,0.0,1976.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,44454.3,3.92,-13.41,529.845654859315
DEU,Europe,Germany,2021-03-01,2455569.0,5274.0,8010.0,70514.0,362.0,307.286,29267.643,62.86,95.47,840.448,4.315,3.663,1.05,3840.0,45.769,,,,,,,,,,,167022.0,1.991,,,tests performed,6537677.0,4295116.0,2242598.0,27.0,199343.0,171842.0,7.79,5.12,2.67,0.0,2048.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-02,2462061.0,6492.0,8114.0,70926.0,412.0,305.857,29345.02,77.377,96.71,845.359,4.911,3.645,1.05,3732.0,44.481,,,,,,,,,,,166643.0,1.986,,,tests performed,6757839.0,4463026.0,2294850.0,27.0,220162.0,178927.0,8.05,5.32,2.74,0.0,2133.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-03,2472913.0,10852.0,8125.143,71285.0,359.0,302.143,29474.364,129.344,96.843,849.638,4.279,3.601,1.06,3668.0,43.718,,,,,,,,,,,166265.0,1.982,,,tests performed,7006368.0,4640765.0,2365640.0,27.0,248529.0,189140.0,8.35,5.53,2.82,0.0,2254.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-04,2484306.0,11393.0,8176.714,71554.0,269.0,315.857,29610.156,135.792,97.457,852.844,3.206,3.765,1.08,3546.0,42.264,,,,,,,,,,,165887.0,1.977,,,tests performed,7252244.0,4823297.0,2428983.0,28.0,245876.0,197079.0,8.64,5.75,2.9,0.0,2349.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-05,2493887.0,9581.0,8197.286,71852.0,298.0,273.286,29724.35,114.195,97.702,856.396,3.552,3.257,1.09,3479.0,41.466,,,,,,,,,,,165509.0,1.973,,,tests performed,7527831.0,5031439.0,2496428.0,29.0,275587.0,205870.0,8.97,6.0,2.98,0.0,2454.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-06,2502151.0,8264.0,8282.0,71951.0,99.0,265.571,29822.848,98.498,98.712,857.576,1.18,3.165,1.1,3417.0,40.727,,,,,5277.152,62.898,,,,,165131.0,1.968,,,tests performed,7730678.0,5185547.0,2545167.0,29.0,202847.0,213691.0,9.21,6.18,3.03,0.0,2547.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-07,2508655.0,6504.0,8337.143,71984.0,33.0,261.714,29900.368,77.52,99.369,857.969,0.393,3.119,1.12,3426.0,40.834,,,,,,,,46288974.0,551.713,,164753.0,1.964,0.062,16.1,tests performed,7878557.0,5299906.0,2578687.0,29.0,147879.0,220032.0,9.39,6.32,3.07,0.0,2623.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,40504.0,3.5,-17.66,482.762486518103
DEU,Europe,Germany,2021-03-08,2513784.0,5129.0,8316.429,72236.0,252.0,246.0,29961.5,61.132,99.123,860.973,3.004,2.932,1.13,3342.0,39.833,,,,,,,,,,,167340.0,1.995,,,tests performed,8116813.0,5486297.0,2630552.0,29.0,238256.0,225591.0,9.67,6.54,3.14,0.0,2689.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-09,2520618.0,6834.0,8365.286,72534.0,298.0,229.714,30042.954,81.454,99.705,864.524,3.552,2.738,1.14,3239.0,38.605,,,,,,,,,,,169928.0,2.025,,,tests performed,8369828.0,5684347.0,2685516.0,30.0,253015.0,230284.0,9.98,6.78,3.2,0.0,2745.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-10,2541781.0,21163.0,9838.286,72858.0,324.0,224.714,30295.193,252.239,117.261,868.386,3.862,2.678,1.17,3169.0,37.771,,,,,,,,,,,172515.0,2.056,,,tests performed,8659758.0,5906811.0,2752981.0,32.0,289930.0,236199.0,10.32,7.04,3.28,0.0,2815.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-11,2546526.0,4745.0,8888.571,73120.0,262.0,223.714,30351.749,56.555,105.942,871.509,3.123,2.666,1.16,3114.0,37.115,,,,,,,,,,,175102.0,2.087,,,tests performed,8944918.0,6131005.0,2813946.0,33.0,285160.0,241811.0,10.66,7.31,3.35,0.0,2882.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-12,2559296.0,12770.0,9344.143,73348.0,228.0,213.714,30503.953,152.204,111.372,874.226,2.718,2.547,1.18,3068.0,36.567,,,,,,,,,,,177690.0,2.118,,,tests performed,9272553.0,6387518.0,2885068.0,33.0,327635.0,249246.0,11.05,7.61,3.44,0.0,2971.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-13,2569864.0,10568.0,9673.286,73369.0,21.0,202.571,30629.911,125.959,115.295,874.477,0.25,2.414,1.2,3049.0,36.341,,,,,5203.508,62.02,,,,,180277.0,2.149,,,tests performed,9513805.0,6578378.0,2935460.0,33.0,241252.0,254732.0,11.34,7.84,3.5,0.0,3036.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-14,2578842.0,8978.0,10026.714,73463.0,94.0,211.286,30736.919,107.008,119.507,875.597,1.12,2.518,1.22,3053.0,36.388,,,,,,,,47569024.0,566.97,,182864.0,2.18,0.067,14.9,tests performed,9684256.0,6713126.0,2971161.0,35.0,170451.0,257957.0,11.54,8.0,3.54,0.0,3075.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,37228.1,3.16,-14.98,443.717413696045
DEU,Europe,Germany,2021-03-15,2585385.0,6543.0,10228.714,73701.0,238.0,209.286,30814.904,77.985,121.915,878.434,2.837,2.494,1.22,3030.0,36.114,,,,,,,,,,,184706.0,2.201,,,tests performed,9933190.0,6902749.0,3030472.0,35.0,248934.0,259482.0,11.84,8.23,3.61,0.0,3093.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-16,2603064.0,17679.0,11778.0,73952.0,251.0,202.571,31025.618,210.714,140.381,881.425,2.992,2.414,1.24,2950.0,35.161,,,,,,,,,,,186549.0,2.223,,,tests performed,10112711.0,7013946.0,3098796.0,35.0,179521.0,248983.0,12.05,8.36,3.69,0.0,2968.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-17,2610769.0,7705.0,9855.429,74043.0,91.0,169.286,31117.453,91.835,117.466,882.51,1.085,2.018,1.23,2891.0,34.457,,,,,,,,,,,188391.0,2.245,,,tests performed,10318565.0,7138620.0,3179976.0,35.0,205854.0,236972.0,12.3,8.51,3.79,0.0,2824.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-18,2639258.0,28489.0,13247.429,74402.0,359.0,183.143,31457.011,339.557,157.895,886.789,4.279,2.183,1.25,2841.0,33.862,,,,,,,,,,,190233.0,2.267,,,tests performed,10512602.0,7256852.0,3255781.0,35.0,194037.0,223955.0,12.53,8.65,3.88,0.0,2669.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-19,2654734.0,15476.0,13634.0,74608.0,206.0,180.0,31641.467,184.457,162.502,889.244,2.455,2.145,1.24,2820.0,33.611,,,,,,,,,,,192075.0,2.289,,,tests performed,10758501.0,7418083.0,3340448.0,36.0,245899.0,212278.0,12.82,8.84,3.98,0.0,2530.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-20,2669233.0,14499.0,14195.571,74706.0,98.0,191.0,31814.279,172.812,169.195,890.412,1.168,2.277,1.22,2834.0,33.778,,,,,4891.782,58.305,,,,,193917.0,2.311,,,tests performed,10979353.0,7585535.0,3393847.0,37.0,220852.0,209364.0,13.09,9.04,4.05,0.0,2495.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-21,2670001.0,768.0,13022.714,74756.0,50.0,184.714,31823.433,9.154,155.216,891.008,0.596,2.202,1.21,2862.0,34.112,,,,,,,,48939338.0,583.302,,195759.0,2.333,0.079,12.7,tests performed,11144269.0,7712127.0,3432172.0,37.0,164916.0,208573.0,13.28,9.19,4.09,0.0,2486.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,34598.4,2.88,-12.56,412.374323858087
DEU,Europe,Germany,2021-03-22,2678262.0,8261.0,13268.143,75009.0,253.0,186.857,31921.895,98.462,158.141,894.024,3.015,2.227,1.22,2849.0,33.957,,,,,,,,,,,196745.0,2.345,,,tests performed,11414235.0,7905366.0,3508896.0,40.0,269966.0,211578.0,13.6,9.42,4.18,0.0,2522.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-23,2699231.0,20969.0,13738.143,75255.0,246.0,186.143,32171.822,249.927,163.743,896.956,2.932,2.219,1.22,2816.0,33.564,,,,,,,,,,,197731.0,2.357,,,tests performed,11715917.0,8122664.0,3593281.0,40.0,301682.0,229029.0,13.96,9.68,4.28,0.0,2730.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-24,2722988.0,23757.0,16031.286,75484.0,229.0,205.857,32454.979,283.157,191.075,899.685,2.729,2.454,1.21,2805.0,33.432,,,,,,,,,,,198717.0,2.368,,,tests performed,12056317.0,8373368.0,3682979.0,40.0,340400.0,248250.0,14.37,9.98,4.39,0.0,2959.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-25,2744608.0,21620.0,15050.0,75669.0,185.0,181.0,32712.665,257.686,179.379,901.89,2.205,2.157,1.2,2756.0,32.848,,,,,,,,,,,199703.0,2.38,,,tests performed,12390239.0,8625921.0,3764348.0,41.0,333922.0,268234.0,14.77,10.28,4.49,0.0,3197.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-26,2765297.0,20689.0,15794.714,75828.0,159.0,174.286,32959.255,246.59,188.255,903.785,1.895,2.077,1.18,2746.0,32.729,,,,,,,,,,,200688.0,2.392,,,tests performed,12765696.0,8912320.0,3853407.0,42.0,375457.0,286742.0,15.22,10.62,4.59,0.0,3418.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-27,2782925.0,17628.0,16241.714,75915.0,87.0,172.714,33169.361,210.106,193.583,904.822,1.037,2.059,1.17,2779.0,33.123,,,,,4480.182,53.399,,,,,201674.0,2.404,,,tests performed,13047618.0,9131759.0,3915892.0,42.0,281922.0,295466.0,15.55,10.88,4.67,0.0,3522.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-28,2784652.0,1727.0,16378.714,75959.0,44.0,171.857,33189.945,20.584,195.216,905.347,0.524,2.048,1.14,2857.0,34.052,,,,,,,,50357959.0,600.211,,202660.0,2.415,0.093,10.8,tests performed,13244383.0,9275185.0,3969232.0,42.0,196765.0,300016.0,15.79,11.05,4.73,0.0,3576.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,32889.3,2.7,-8.51,392.003758834679
DEU,Europe,Germany,2021-03-29,2794949.0,10297.0,16669.571,76139.0,180.0,161.429,33312.674,122.729,198.683,907.492,2.145,1.924,1.14,2776.0,33.087,,,,,,,,,,,197847.0,2.358,,,tests performed,13550885.0,9492708.0,4058211.0,42.0,306502.0,305236.0,16.15,11.31,4.84,0.0,3638.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-30,2818630.0,23681.0,17057.0,76389.0,250.0,162.0,33594.925,282.251,203.3,910.472,2.98,1.931,1.13,2727.0,32.503,,,,,,,,,,,193033.0,2.301,,,tests performed,13880818.0,9729693.0,4151157.0,44.0,329933.0,309272.0,16.54,11.6,4.95,0.0,3686.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-31,2843644.0,25014.0,17236.571,76589.0,200.0,157.857,33893.064,298.139,205.441,912.855,2.384,1.881,1.11,2748.0,32.753,,,,,,,,,,,188220.0,2.243,,,tests performed,14218604.0,9965546.0,4253089.0,45.0,337786.0,308898.0,16.95,11.88,5.07,0.0,3682.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-04-01,2866323.0,22679.0,17387.857,76823.0,234.0,164.857,34163.372,270.308,207.244,915.644,2.789,1.965,1.09,2747.0,32.741,,,,,,,,,,,183407.0,2.186,,,tests performed,14547026.0,10202690.0,4344367.0,45.0,328422.0,308112.0,17.34,12.16,5.18,0.0,3672.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
